/home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/physicsnemo/distributed/manager.py:415: UserWarning: Could not initialize using ENV, SLURM or OPENMPI methods. Assuming this is a single process job
  warn(

================================================================
[2026-06-12 11:24:00] FlowCast NFE Pareto sweep
================================================================
[2026-06-12 11:24:00] [nfe_sweep] device     = cuda:0
[2026-06-12 11:24:00] [nfe_sweep] method     = flowcast
[2026-06-12 11:24:00] [nfe_sweep] data       = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/exp_3_train_2_5_yrs_val_1yr_tp1/zarr_exp3_L_24_H_24_train_2_5_years_full_cleaned_4_27_2026
[2026-06-12 11:24:00] [nfe_sweep] regression = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/regression_zettabyte_v1_cleaned_4_27_2026/regression_zettabyte_cleaned_4_27_2026/run_0/checkpoints_regression/StormCastUNet.0.8000.mdlus
[2026-06-12 11:24:00] [nfe_sweep] flowcast   = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/flowcast_zettabyte_v1_cleaned_4_27_2026/flowcast_zettabyte_cleaned_4_27_2026/run_0/checkpoints_flowcast/FlowCastPrecond.0.20000.mdlus
[2026-06-12 11:24:00] [nfe_sweep] NFE list   = [1, 2, 3, 4, 5, 6, 8, 10, 12, 16, 20, 25, 32, 40, 50]  (15 values)
[2026-06-12 11:24:00] [nfe_sweep] solver     = euler  sigma_data = 0.5
[2026-06-12 11:24:00] [nfe_sweep] S=12 sequences x T=1 steps x K=10 members
[2026-06-12 11:24:00] [nfe_sweep] output     = /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/experiment_scripts/results/flowcast_nfe_sweep
[2026-06-12 11:24:00] [nfe_sweep] loading dataset ...
[2026-06-12 11:24:07] [nfe_sweep] dataset    : usable pairs = 8759  channels = ['u10', 'v10', 't2m', 'qpepre']
[2026-06-12 11:24:07] [nfe_sweep] sequences  : 12 t0 indices (0 ... 8757)
[2026-06-12 11:24:07] [nfe_sweep] loading regression /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/regression_zettabyte_v1_cleaned_4_27_2026/regression_zettabyte_cleaned_4_27_2026/run_0/checkpoints_regression/StormCastUNet.0.8000.mdlus
[2026-06-12 11:24:12] [nfe_sweep] loading flowcast   /home3/davidlcs/Econ-Rag/Local_LLM/test_meeting/Stormcast-Distilation/runs/flowcast_zettabyte_v1_cleaned_4_27_2026/flowcast_zettabyte_cleaned_4_27_2026/run_0/checkpoints_flowcast/FlowCastPrecond.0.20000.mdlus

================================================================
[2026-06-12 11:24:18] NFE = 1   (1/15)
================================================================
[run] flowcast ensemble starting: K=10 x S=12 x T=1 = 120 sequence-rollouts
[run] flowcast  k=1/10 seq=1/12 (1/120)  t0=0      rollout=  1.9s  avg= 1.9s/seq  elapsed=  0.0m  eta=  3.8m
[run] flowcast  k=8/10 seq=3/12 (87/120)  t0=1592   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.0m  eta=  0.8m
[run] flowcast  k=8/10 seq=4/12 (88/120)  t0=2388   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.0m  eta=  0.7m
[run] flowcast  k=8/10 seq=5/12 (89/120)  t0=3184   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.0m  eta=  0.7m
[run] flowcast  k=8/10 seq=6/12 (90/120)  t0=3980   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.0m  eta=  0.7m
[run] flowcast  k=8/10 seq=7/12 (91/120)  t0=4776   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.1m  eta=  0.7m
[run] flowcast  k=8/10 seq=8/12 (92/120)  t0=5572   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.1m  eta=  0.6m
[run] flowcast  k=8/10 seq=9/12 (93/120)  t0=6368   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.1m  eta=  0.6m
[run] flowcast  k=8/10 seq=10/12 (94/120)  t0=7164   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.1m  eta=  0.6m
[run] flowcast  k=8/10 seq=11/12 (95/120)  t0=7960   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.2m  eta=  0.6m
[run] flowcast  k=8/10 seq=12/12 (96/120)  t0=8757   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.2m  eta=  0.5m
[run] flowcast  k=9/10 seq=1/12 (97/120)  t0=0      rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.2m  eta=  0.5m
[run] flowcast  k=9/10 seq=2/12 (98/120)  t0=796    rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.2m  eta=  0.5m
[run] flowcast  k=9/10 seq=3/12 (99/120)  t0=1592   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.3m  eta=  0.5m
[run] flowcast  k=9/10 seq=4/12 (100/120)  t0=2388   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.3m  eta=  0.5m
[run] flowcast  k=9/10 seq=5/12 (101/120)  t0=3184   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.3m  eta=  0.4m
[run] flowcast  k=9/10 seq=6/12 (102/120)  t0=3980   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.3m  eta=  0.4m
[run] flowcast  k=9/10 seq=7/12 (103/120)  t0=4776   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.3m  eta=  0.4m
[run] flowcast  k=9/10 seq=8/12 (104/120)  t0=5572   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.4m  eta=  0.4m
[run] flowcast  k=9/10 seq=9/12 (105/120)  t0=6368   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.4m  eta=  0.3m
[run] flowcast  k=9/10 seq=10/12 (106/120)  t0=7164   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.4m  eta=  0.3m
[run] flowcast  k=9/10 seq=11/12 (107/120)  t0=7960   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.4m  eta=  0.3m
[run] flowcast  k=9/10 seq=12/12 (108/120)  t0=8757   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.5m  eta=  0.3m
[run] flowcast  k=10/10 seq=1/12 (109/120)  t0=0      rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.5m  eta=  0.2m
[run] flowcast  k=10/10 seq=2/12 (110/120)  t0=796    rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.5m  eta=  0.2m
[run] flowcast  k=10/10 seq=3/12 (111/120)  t0=1592   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.5m  eta=  0.2m
[run] flowcast  k=10/10 seq=4/12 (112/120)  t0=2388   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.5m  eta=  0.2m
[run] flowcast  k=10/10 seq=5/12 (113/120)  t0=3184   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.6m  eta=  0.2m
[run] flowcast  k=10/10 seq=6/12 (114/120)  t0=3980   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.6m  eta=  0.1m
[run] flowcast  k=10/10 seq=7/12 (115/120)  t0=4776   rollout=  1.4s  avg= 1.4s/seq  elapsed=  2.6m  eta=  0.1m
[run] flowcast  k=10/10 seq=8/12 (116/120)  t0=5572   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.6m  eta=  0.1m
[run] flowcast  k=10/10 seq=9/12 (117/120)  t0=6368   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.7m  eta=  0.1m
[run] flowcast  k=10/10 seq=10/12 (118/120)  t0=7164   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.7m  eta=  0.0m
[run] flowcast  k=10/10 seq=11/12 (119/120)  t0=7960   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.7m  eta=  0.0m
[run] flowcast  k=10/10 seq=12/12 (120/120)  t0=8757   rollout=  1.3s  avg= 1.4s/seq  elapsed=  2.7m  eta=  0.0m
[run] flowcast ensemble finished in 2.7m
[2026-06-12 11:38:45] [nfe_sweep] NFE= 32  t/seq= 1.36s  CRPS-qpepre=0.1320  CSI-M=0.2653  RMSE-qpepre=0.5737  NFE-elapsed=2.7m
| method | Time/Seq.(s) | CRPS↓ | CSI-M↑ | CSI-P16↑ | FSS-P16-M↑ | HSS-M↑ | FAR-M↓ | RMSE_u10↓ | RMSE_v10↓ | RMSE_t2m↓ | RMSE_qpepre↓ |
|---|---|---|---|---|---|---|---|---|---|---|---|
| flowcast | 1.363 | 0.3077 | 0.2653 | 0.1231 | 0.2355 | 0.3588 | 0.2253 | 0.8668 | 0.8901 | 0.4427 | 0.5737 |

================================================================
[2026-06-12 11:38:45] NFE = 40   (14/15)
================================================================
[run] flowcast ensemble starting: K=10 x S=12 x T=1 = 120 sequence-rollouts
[run] flowcast  k=1/10 seq=1/12 (1/120)  t0=0      rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.0m  eta=  3.3m
[run] flowcast  k=1/10 seq=2/12 (2/120)  t0=796    rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.1m  eta=  3.2m
[run] flowcast  k=1/10 seq=3/12 (3/120)  t0=1592   rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.1m  eta=  3.2m
[run] flowcast  k=1/10 seq=4/12 (4/120)  t0=2388   rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.1m  eta=  3.2m
[run] flowcast  k=1/10 seq=5/12 (5/120)  t0=3184   rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.1m  eta=  3.1m
[run] flowcast  k=1/10 seq=6/12 (6/120)  t0=3980   rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.2m  eta=  3.1m
[run] flowcast  k=1/10 seq=7/12 (7/120)  t0=4776   rollout=  1.7s  avg= 1.6s/seq  elapsed=  0.2m  eta=  3.1m
[run] flowcast  k=1/10 seq=8/12 (8/120)  t0=5572   rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.2m  eta=  3.1m
[run] flowcast  k=1/10 seq=9/12 (9/120)  t0=6368   rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.2m  eta=  3.0m
[run] flowcast  k=1/10 seq=10/12 (10/120)  t0=7164   rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.3m  eta=  3.0m
[run] flowcast  k=1/10 seq=11/12 (11/120)  t0=7960   rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.3m  eta=  3.0m
[run] flowcast  k=1/10 seq=12/12 (12/120)  t0=8757   rollout=  1.7s  avg= 1.6s/seq  elapsed=  0.3m  eta=  3.0m
[run] flowcast  k=2/10 seq=1/12 (13/120)  t0=0      rollout=  1.6s  avg= 1.6s/seq  elapsed=  0.4m  eta=  2.9m
[run] flowcast  k=2/10 seq=2/12 (14/120)  t0=796    rollout=  1.7s  avg= 1.6s/seq  elapsed=  0.4m  eta=  2.9m
[run] flowcast  k=2/10 seq=3/12 (15/120)  t0=1592   rollout=  1.8s  avg= 1.7s/seq  elapsed=  0.4m  eta=  2.9m
[run] flowcast  k=2/10 seq=4/12 (16/120)  t0=2388   rollout=  1.8s  avg= 1.7s/seq  elapsed=  0.4m  eta=  2.9m
[run] flowcast  k=2/10 seq=5/12 (17/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.5m  eta=  2.8m
[run] flowcast  k=2/10 seq=6/12 (18/120)  t0=3980   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.5m  eta=  2.8m
[run] flowcast  k=2/10 seq=7/12 (19/120)  t0=4776   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.5m  eta=  2.8m
[run] flowcast  k=2/10 seq=8/12 (20/120)  t0=5572   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.6m  eta=  2.8m
[run] flowcast  k=2/10 seq=9/12 (21/120)  t0=6368   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.6m  eta=  2.7m
[run] flowcast  k=2/10 seq=10/12 (22/120)  t0=7164   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.6m  eta=  2.7m
[run] flowcast  k=2/10 seq=11/12 (23/120)  t0=7960   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.6m  eta=  2.7m
[run] flowcast  k=2/10 seq=12/12 (24/120)  t0=8757   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.7m  eta=  2.7m
[run] flowcast  k=3/10 seq=1/12 (25/120)  t0=0      rollout=  1.6s  avg= 1.7s/seq  elapsed=  0.7m  eta=  2.6m
[run] flowcast  k=3/10 seq=2/12 (26/120)  t0=796    rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.7m  eta=  2.6m
[run] flowcast  k=3/10 seq=3/12 (27/120)  t0=1592   rollout=  1.6s  avg= 1.7s/seq  elapsed=  0.7m  eta=  2.6m
[run] flowcast  k=3/10 seq=4/12 (28/120)  t0=2388   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.8m  eta=  2.5m
[run] flowcast  k=3/10 seq=5/12 (29/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.8m  eta=  2.5m
[run] flowcast  k=3/10 seq=6/12 (30/120)  t0=3980   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.8m  eta=  2.5m
[run] flowcast  k=3/10 seq=7/12 (31/120)  t0=4776   rollout=  1.6s  avg= 1.7s/seq  elapsed=  0.9m  eta=  2.5m
[run] flowcast  k=3/10 seq=8/12 (32/120)  t0=5572   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.9m  eta=  2.4m
[run] flowcast  k=3/10 seq=9/12 (33/120)  t0=6368   rollout=  1.6s  avg= 1.7s/seq  elapsed=  0.9m  eta=  2.4m
[run] flowcast  k=3/10 seq=10/12 (34/120)  t0=7164   rollout=  1.7s  avg= 1.7s/seq  elapsed=  0.9m  eta=  2.4m
[run] flowcast  k=3/10 seq=11/12 (35/120)  t0=7960   rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.0m  eta=  2.4m
[run] flowcast  k=3/10 seq=12/12 (36/120)  t0=8757   rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.0m  eta=  2.3m
[run] flowcast  k=4/10 seq=1/12 (37/120)  t0=0      rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.0m  eta=  2.3m
[run] flowcast  k=4/10 seq=2/12 (38/120)  t0=796    rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.1m  eta=  2.3m
[run] flowcast  k=4/10 seq=3/12 (39/120)  t0=1592   rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.1m  eta=  2.2m
[run] flowcast  k=4/10 seq=4/12 (40/120)  t0=2388   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.1m  eta=  2.2m
[run] flowcast  k=4/10 seq=5/12 (41/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.1m  eta=  2.2m
[run] flowcast  k=4/10 seq=6/12 (42/120)  t0=3980   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.2m  eta=  2.2m
[run] flowcast  k=4/10 seq=7/12 (43/120)  t0=4776   rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.2m  eta=  2.1m
[run] flowcast  k=4/10 seq=8/12 (44/120)  t0=5572   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.2m  eta=  2.1m
[run] flowcast  k=4/10 seq=9/12 (45/120)  t0=6368   rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.2m  eta=  2.1m
[run] flowcast  k=4/10 seq=10/12 (46/120)  t0=7164   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.3m  eta=  2.1m
[run] flowcast  k=4/10 seq=11/12 (47/120)  t0=7960   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.3m  eta=  2.0m
[run] flowcast  k=4/10 seq=12/12 (48/120)  t0=8757   rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.3m  eta=  2.0m
[run] flowcast  k=5/10 seq=1/12 (49/120)  t0=0      rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.4m  eta=  2.0m
[run] flowcast  k=5/10 seq=2/12 (50/120)  t0=796    rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.4m  eta=  1.9m
[run] flowcast  k=5/10 seq=3/12 (51/120)  t0=1592   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.4m  eta=  1.9m
[run] flowcast  k=5/10 seq=4/12 (52/120)  t0=2388   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.4m  eta=  1.9m
[run] flowcast  k=5/10 seq=5/12 (53/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.5m  eta=  1.9m
[run] flowcast  k=5/10 seq=6/12 (54/120)  t0=3980   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.5m  eta=  1.8m
[run] flowcast  k=5/10 seq=7/12 (55/120)  t0=4776   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.5m  eta=  1.8m
[run] flowcast  k=5/10 seq=8/12 (56/120)  t0=5572   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.6m  eta=  1.8m
[run] flowcast  k=5/10 seq=9/12 (57/120)  t0=6368   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.6m  eta=  1.7m
[run] flowcast  k=5/10 seq=10/12 (58/120)  t0=7164   rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.6m  eta=  1.7m
[run] flowcast  k=5/10 seq=11/12 (59/120)  t0=7960   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.6m  eta=  1.7m
[run] flowcast  k=5/10 seq=12/12 (60/120)  t0=8757   rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.7m  eta=  1.7m
[run] flowcast  k=6/10 seq=1/12 (61/120)  t0=0      rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.7m  eta=  1.6m
[run] flowcast  k=6/10 seq=2/12 (62/120)  t0=796    rollout=  1.6s  avg= 1.7s/seq  elapsed=  1.7m  eta=  1.6m
[run] flowcast  k=6/10 seq=3/12 (63/120)  t0=1592   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.7m  eta=  1.6m
[run] flowcast  k=6/10 seq=4/12 (64/120)  t0=2388   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.8m  eta=  1.6m
[run] flowcast  k=6/10 seq=5/12 (65/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.8m  eta=  1.5m
[run] flowcast  k=6/10 seq=6/12 (66/120)  t0=3980   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.8m  eta=  1.5m
[run] flowcast  k=6/10 seq=7/12 (67/120)  t0=4776   rollout=  1.9s  avg= 1.7s/seq  elapsed=  1.9m  eta=  1.5m
[run] flowcast  k=6/10 seq=8/12 (68/120)  t0=5572   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.9m  eta=  1.4m
[run] flowcast  k=6/10 seq=9/12 (69/120)  t0=6368   rollout=  1.7s  avg= 1.7s/seq  elapsed=  1.9m  eta=  1.4m
[run] flowcast  k=6/10 seq=10/12 (70/120)  t0=7164   rollout=  1.8s  avg= 1.7s/seq  elapsed=  1.9m  eta=  1.4m
[run] flowcast  k=6/10 seq=11/12 (71/120)  t0=7960   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.0m  eta=  1.4m
[run] flowcast  k=6/10 seq=12/12 (72/120)  t0=8757   rollout=  1.8s  avg= 1.7s/seq  elapsed=  2.0m  eta=  1.3m
[run] flowcast  k=7/10 seq=1/12 (73/120)  t0=0      rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.0m  eta=  1.3m
[run] flowcast  k=7/10 seq=2/12 (74/120)  t0=796    rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.1m  eta=  1.3m
[run] flowcast  k=7/10 seq=3/12 (75/120)  t0=1592   rollout=  1.8s  avg= 1.7s/seq  elapsed=  2.1m  eta=  1.3m
[run] flowcast  k=7/10 seq=4/12 (76/120)  t0=2388   rollout=  1.8s  avg= 1.7s/seq  elapsed=  2.1m  eta=  1.2m
[run] flowcast  k=7/10 seq=5/12 (77/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.2m  eta=  1.2m
[run] flowcast  k=7/10 seq=6/12 (78/120)  t0=3980   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.2m  eta=  1.2m
[run] flowcast  k=7/10 seq=7/12 (79/120)  t0=4776   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.2m  eta=  1.1m
[run] flowcast  k=7/10 seq=8/12 (80/120)  t0=5572   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.2m  eta=  1.1m
[run] flowcast  k=7/10 seq=9/12 (81/120)  t0=6368   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.3m  eta=  1.1m
[run] flowcast  k=7/10 seq=10/12 (82/120)  t0=7164   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.3m  eta=  1.1m
[run] flowcast  k=7/10 seq=11/12 (83/120)  t0=7960   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.3m  eta=  1.0m
[run] flowcast  k=7/10 seq=12/12 (84/120)  t0=8757   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.3m  eta=  1.0m
[run] flowcast  k=8/10 seq=1/12 (85/120)  t0=0      rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.4m  eta=  1.0m
[run] flowcast  k=8/10 seq=2/12 (86/120)  t0=796    rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.4m  eta=  0.9m
[run] flowcast  k=8/10 seq=3/12 (87/120)  t0=1592   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.4m  eta=  0.9m
[run] flowcast  k=8/10 seq=4/12 (88/120)  t0=2388   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.5m  eta=  0.9m
[run] flowcast  k=8/10 seq=5/12 (89/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.5m  eta=  0.9m
[run] flowcast  k=8/10 seq=6/12 (90/120)  t0=3980   rollout=  1.8s  avg= 1.7s/seq  elapsed=  2.5m  eta=  0.8m
[run] flowcast  k=8/10 seq=7/12 (91/120)  t0=4776   rollout=  1.8s  avg= 1.7s/seq  elapsed=  2.5m  eta=  0.8m
[run] flowcast  k=8/10 seq=8/12 (92/120)  t0=5572   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.6m  eta=  0.8m
[run] flowcast  k=8/10 seq=9/12 (93/120)  t0=6368   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.6m  eta=  0.8m
[run] flowcast  k=8/10 seq=10/12 (94/120)  t0=7164   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.6m  eta=  0.7m
[run] flowcast  k=8/10 seq=11/12 (95/120)  t0=7960   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.7m  eta=  0.7m
[run] flowcast  k=8/10 seq=12/12 (96/120)  t0=8757   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.7m  eta=  0.7m
[run] flowcast  k=9/10 seq=1/12 (97/120)  t0=0      rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.7m  eta=  0.6m
[run] flowcast  k=9/10 seq=2/12 (98/120)  t0=796    rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.7m  eta=  0.6m
[run] flowcast  k=9/10 seq=3/12 (99/120)  t0=1592   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.8m  eta=  0.6m
[run] flowcast  k=9/10 seq=4/12 (100/120)  t0=2388   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.8m  eta=  0.6m
[run] flowcast  k=9/10 seq=5/12 (101/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.8m  eta=  0.5m
[run] flowcast  k=9/10 seq=6/12 (102/120)  t0=3980   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.8m  eta=  0.5m
[run] flowcast  k=9/10 seq=7/12 (103/120)  t0=4776   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.9m  eta=  0.5m
[run] flowcast  k=9/10 seq=8/12 (104/120)  t0=5572   rollout=  1.6s  avg= 1.7s/seq  elapsed=  2.9m  eta=  0.4m
[run] flowcast  k=9/10 seq=9/12 (105/120)  t0=6368   rollout=  1.7s  avg= 1.7s/seq  elapsed=  2.9m  eta=  0.4m
[run] flowcast  k=9/10 seq=10/12 (106/120)  t0=7164   rollout=  1.6s  avg= 1.7s/seq  elapsed=  3.0m  eta=  0.4m
[run] flowcast  k=9/10 seq=11/12 (107/120)  t0=7960   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.0m  eta=  0.4m
[run] flowcast  k=9/10 seq=12/12 (108/120)  t0=8757   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.0m  eta=  0.3m
[run] flowcast  k=10/10 seq=1/12 (109/120)  t0=0      rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.0m  eta=  0.3m
[run] flowcast  k=10/10 seq=2/12 (110/120)  t0=796    rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.1m  eta=  0.3m
[run] flowcast  k=10/10 seq=3/12 (111/120)  t0=1592   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.1m  eta=  0.3m
[run] flowcast  k=10/10 seq=4/12 (112/120)  t0=2388   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.1m  eta=  0.2m
[run] flowcast  k=10/10 seq=5/12 (113/120)  t0=3184   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.1m  eta=  0.2m
[run] flowcast  k=10/10 seq=6/12 (114/120)  t0=3980   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.2m  eta=  0.2m
[run] flowcast  k=10/10 seq=7/12 (115/120)  t0=4776   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.2m  eta=  0.1m
[run] flowcast  k=10/10 seq=8/12 (116/120)  t0=5572   rollout=  1.6s  avg= 1.7s/seq  elapsed=  3.2m  eta=  0.1m
[run] flowcast  k=10/10 seq=9/12 (117/120)  t0=6368   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.3m  eta=  0.1m
[run] flowcast  k=10/10 seq=10/12 (118/120)  t0=7164   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.3m  eta=  0.1m
[run] flowcast  k=10/10 seq=11/12 (119/120)  t0=7960   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.3m  eta=  0.0m
[run] flowcast  k=10/10 seq=12/12 (120/120)  t0=8757   rollout=  1.7s  avg= 1.7s/seq  elapsed=  3.3m  eta=  0.0m
[run] flowcast ensemble finished in 3.3m
[2026-06-12 11:42:06] [nfe_sweep] NFE= 40  t/seq= 1.64s  CRPS-qpepre=0.1318  CSI-M=0.2653  RMSE-qpepre=0.5749  NFE-elapsed=3.3m
| method | Time/Seq.(s) | CRPS↓ | CSI-M↑ | CSI-P16↑ | FSS-P16-M↑ | HSS-M↑ | FAR-M↓ | RMSE_u10↓ | RMSE_v10↓ | RMSE_t2m↓ | RMSE_qpepre↓ |
|---|---|---|---|---|---|---|---|---|---|---|---|
| flowcast | 1.641 | 0.3076 | 0.2653 | 0.1231 | 0.2355 | 0.3588 | 0.2298 | 0.8684 | 0.8928 | 0.4439 | 0.5749 |

================================================================
[2026-06-12 11:42:06] NFE = 50   (15/15)
================================================================
[run] flowcast ensemble starting: K=10 x S=12 x T=1 = 120 sequence-rollouts
[run] flowcast  k=1/10 seq=1/12 (1/120)  t0=0      rollout=  2.1s  avg= 2.1s/seq  elapsed=  0.0m  eta=  4.2m
